[791],-70
[792],-64
[793],-63
[794],-55
[795],-45
[796],-38
[797],-23
[798],-13
[799],-12
[800],-4
[801],8
[802],16
[803],28
[804],44
[805],50
[806],52
[807],61
[808],60
[809],67
[810],73
[811],78
[812],87
[813],97
[814],101
[815],101
[816],109
[817],106
[818],114
[819],111
[820],114
[821],115
[822],122
[823],117
[824],125
[825],127
[826],127
[827],127
[828],127
[829],125
[830],121
[831],118
[832],116
[833],109
[834],107
[835],95
[836],90
[837],83
[838],81
[839],78
[840],77
[841],74
[842],63
[843],53
[844],47
[845],38
[846],35
[847],33
[848],34
[849],23
[850],15
[851],4
[852],-4
[853],-12
[854],-17
[855],-20
[856],-31
[857],-37
[858],-52
[859],-62
[860],-68
[861],-75
[862],-81
[863],-88
[864],-90
[865],-103
[866],-107
[867],-113
[868],-115
[869],-117
[870],-113
[871],-116
[872],-122
[873],-123
[874],-123
[875],-128
[876],-128
[877],-128
[878],-128
[879],-128
[880],-126
[881],-128
[882],-121
[883],-109
[884],-106
[885],-107
[886],-101
[887],-93
[888],-94
[889],-82
[890],-72
